movie,network_trace,algorithm,buffer size,total played utility,time average played utility,total played bitrate,time average played bitrate,total play time,total play time chunks,total rebuffer,rebuffer ratio,time average rebuffer,total rebuffer events,time average rebuffer events,total bitrate change,time average bitrate change,total log bitrate change,time average log bitrate change,time average score,over estimate count,over estimate,leq estimate count,leq estimate,estimate,rampup time,total reaction time,qoe
../data/bbb.json,../data/hd_fs/trace0850.json,ABR_A2C.py,25000.0,645.764217,2.782316,1188230.0,5119.564947,696.28768,232.095893,98.780937,0.141868,0.425604,18.0,0.077554,5770.0,24.860414,3.261435,0.014052,2.072976,47.0,2866.417775,151.0,7061.455866,-4704.839395,9.712843,0.0,511.3309512454286
../data/bbb.json,../data/hd_fs/trace0692.json,ABR_A2C.py,25000.0,645.764217,2.712813,1188230.0,4991.676767,714.126769,238.042256,116.490813,0.163123,0.48937,16.0,0.067215,5770.0,24.239394,3.261435,0.013701,1.897196,25.0,5558.341297,173.0,14069.966867,-11591.645129,12.91228,0.0,498.55705448666663
../data/bbb.json,../data/hd_fs/trace0887.json,ABR_A2C.py,25000.0,645.764217,2.700915,1188230.0,4969.783623,717.272676,239.090892,119.442475,0.166523,0.499569,15.0,0.062738,5770.0,24.133082,3.261435,0.013641,1.8683,27.0,4689.104988,171.0,9227.395085,-7329.69053,13.914087,0.0,496.37030123900007
../data/bbb.json,../data/hd_fs/trace0553.json,ABR_A2C.py,25000.0,645.764217,2.758819,1188230.0,5076.328126,702.2182,234.072733,104.737514,0.149152,0.447457,18.0,0.076899,5770.0,24.650458,3.261435,0.013933,2.013057,38.0,4127.939071,160.0,16757.95005,-12749.547087,10.109101,0.0,507.01231096223813
../data/bbb.json,../data/hd_fs/trace0149.json,ABR_A2C.py,25000.0,645.764217,2.82276,1188230.0,5193.982247,686.311549,228.770516,88.909002,0.129546,0.388638,19.0,0.083053,5770.0,25.221782,3.261435,0.014256,2.175029,63.0,3137.532689,135.0,12295.204386,-7384.788044,7.513493,0.0,518.7639973422857
../data/bbb.json,../data/hd_fs/trace0731.json,ABR_A2C.py,25000.0,645.764217,2.759106,1188230.0,5076.85615,702.145165,234.048388,104.618094,0.148998,0.446993,17.0,0.072635,5770.0,24.653022,3.261435,0.013935,2.014117,25.0,3549.969115,173.0,9116.670708,-7517.347498,9.080019,5.0,507.0650536591905
../data/bbb.json,../data/hd_fs/trace0312.json,ABR_A2C.py,25000.0,645.764217,2.645012,1188230.0,4866.919443,732.432505,244.144168,134.568353,0.183728,0.551184,11.0,0.045055,5770.0,23.633577,3.261435,0.013359,1.726372,29.0,2750.026213,169.0,7539.057084,-6032.070137,17.100684,5.0,486.09588175042853
../data/bbb.json,../data/hd_fs/trace0846.json,ABR_A2C.py,25000.0,645.764217,2.757786,1188230.0,5074.427301,702.481243,234.160414,104.745282,0.149108,0.447323,18.0,0.07687,5770.0,24.641227,3.261435,0.013928,2.012248,34.0,4082.458408,164.0,7501.590281,-5512.410203,11.614466,6.614466,506.82246050704765
../data/bbb.json,../data/hd_fs/trace0519.json,ABR_A2C.py,25000.0,645.764217,2.771488,1188230.0,5099.639664,699.008211,233.002737,101.520722,0.145235,0.435706,19.0,0.081544,5770.0,24.763658,3.261435,0.013997,2.045311,45.0,1999.317915,153.0,9337.370046,-6760.850055,9.322374,0.0,509.34074611695246
../data/bbb.json,../data/hd_fs/trace0009.json,ABR_A2C.py,25000.0,645.764217,2.700842,1188230.0,4969.64819,717.292223,239.097408,119.59354,0.166729,0.500188,15.0,0.062736,5770.0,24.132424,3.261435,0.013641,1.867196,21.0,4213.041712,177.0,8219.836858,-6901.198222,13.713811,0.0,496.35676852323815
../data/bbb.json,../data/hd_fs/trace0217.json,ABR_A2C.py,25000.0,645.764217,2.645115,1188230.0,4867.108852,732.404002,244.134667,134.208458,0.183244,0.549731,11.0,0.045057,5770.0,23.634497,3.261435,0.013359,1.728896,16.0,4753.954775,182.0,7247.69609,-6277.865717,17.623368,25.0,486.11481341933336
../data/bbb.json,../data/hd_fs/trace0990.json,ABR_A2C.py,25000.0,645.764217,2.759082,1188230.0,5076.812025,702.151268,234.050423,104.600195,0.148971,0.446913,17.0,0.072634,5770.0,24.652807,3.261435,0.013935,2.014226,20.0,9287.615215,178.0,25025.871634,-21559.862862,10.035925,0.0,507.06064729228575
../data/bbb.json,../data/hd_fs/trace0935.json,ABR_A2C.py,25000.0,645.764217,2.667416,1188230.0,4908.14326,726.280756,242.093585,127.802928,0.175969,0.527907,14.0,0.057829,5770.0,23.833758,3.261435,0.013472,1.78757,13.0,11021.406873,185.0,11545.544486,-10063.875962,16.786304,15.0,490.2134795027143
../data/bbb.json,../data/hd_fs/trace0175.json,ABR_A2C.py,25000.0,645.764217,2.777413,1188230.0,5110.543289,697.516839,232.505613,100.031314,0.143411,0.430232,18.0,0.077417,5770.0,24.816605,3.261435,0.014027,2.06036,14.0,4513.472084,184.0,3783.817207,-3197.140186,8.608416,5.0,510.4298368146191
../data/bbb.json,../data/hd_fs/trace0418.json,ABR_A2C.py,25000.0,645.764217,2.759643,1188230.0,5077.845849,702.008313,234.002771,104.049373,0.148217,0.44465,16.0,0.068375,5770.0,24.657828,3.261435,0.013938,2.01856,31.0,4179.021996,167.0,10025.989275,-7801.972359,11.45752,7.915041,507.1639256119048
../data/bbb.json,../data/hd_fs/trace0572.json,ABR_A2C.py,25000.0,645.764217,2.662574,1188230.0,4899.234951,727.601357,242.533786,129.799735,0.178394,0.535182,13.0,0.053601,5770.0,23.7905,3.261435,0.013447,1.770604,47.0,3311.031957,151.0,10990.295835,-7595.536208,15.758536,0.0,489.32366111342867
../data/bbb.json,../data/hd_fs/trace0299.json,ABR_A2C.py,25000.0,645.764217,2.712727,1188230.0,4991.517042,714.14962,238.049873,116.42223,0.163022,0.489067,16.0,0.067213,5770.0,24.238618,3.261435,0.013701,1.897616,10.0,10274.372737,188.0,15745.895513,-14431.740551,12.941645,5.0,498.54110425795244
../data/bbb.json,../data/hd_fs/trace0867.json,ABR_A2C.py,25000.0,645.764217,2.701398,1188230.0,4970.6715,717.144555,239.048185,119.486886,0.166615,0.499844,15.0,0.062749,5770.0,24.137393,3.261435,0.013643,1.868324,27.0,5180.539204,171.0,9915.698103,-7857.120288,13.689078,0.0,496.4589785580477
../data/bbb.json,../data/hd_fs/trace0021.json,ABR_A2C.py,25000.0,645.764217,2.712462,1188230.0,4991.030472,714.219242,238.073081,116.540728,0.163172,0.489517,16.0,0.067206,5770.0,24.236255,3.261435,0.013699,1.896601,36.0,3189.433323,162.0,8622.505252,-6474.880056,12.733798,2.733798,498.4925020686667
../data/bbb.json,../data/hd_fs/trace0790.json,ABR_A2C.py,25000.0,645.764217,2.759028,1188230.0,5076.713048,702.164957,234.054986,104.702882,0.149114,0.447343,18.0,0.076905,5770.0,24.652327,3.261435,0.013934,2.013456,24.0,3469.507429,174.0,7981.361807,-6593.377657,9.60733,0.0,507.05075751752383
../data/bbb.json,../data/hd_fs/trace0135.json,ABR_A2C.py,25000.0,645.764217,2.667127,1188230.0,4907.612763,726.359265,242.119755,128.616296,0.17707,0.531209,14.0,0.057823,5770.0,23.831182,3.261435,0.01347,1.781778,39.0,3289.903933,159.0,8168.228022,-5911.323243,16.031182,5.0,490.1604629123334
../data/bbb.json,../data/hd_fs/trace0874.json,ABR_A2C.py,25000.0,645.764217,2.759356,1188230.0,5077.31637,702.081521,234.027174,104.182196,0.14839,0.445171,18.0,0.076914,5770.0,24.655257,3.261435,0.013936,2.017403,21.0,8402.133106,177.0,14857.930291,-12390.95387,14.626606,4.626606,507.1110370498095
../data/bbb.json,../data/hd_fs/trace0251.json,ABR_A2C.py,25000.0,645.764217,2.646516,1188230.0,4869.686728,732.016288,244.005429,134.280326,0.183439,0.550317,10.0,0.040983,5770.0,23.647015,3.261435,0.013366,1.729321,31.0,6601.978458,167.0,22513.604975,-17955.104538,19.500686,0.0,486.37228251628574
../data/bbb.json,../data/hd_fs/trace0709.json,ABR_A2C.py,25000.0,645.764217,2.634137,1188230.0,4846.910153,735.456175,245.152058,137.539956,0.187013,0.561039,10.0,0.040791,5770.0,23.536413,3.261435,0.013304,1.699072,31.0,7829.989243,167.0,16149.164783,-12394.852789,18.776503,0.0,484.09728846257144
../data/bbb.json,../data/hd_fs/trace0059.json,ABR_A2C.py,25000.0,645.764217,2.78266,1188230.0,5120.196712,696.201767,232.067256,98.687423,0.141751,0.425254,18.0,0.077564,5770.0,24.863482,3.261435,0.014054,2.073904,56.0,2900.578582,142.0,10576.379292,-6764.714439,8.655347,5.0,511.3940543620953
../data/bbb.json,../data/hd_fs/trace0459.json,ABR_A2C.py,25000.0,645.764217,2.668388,1188230.0,4909.932457,726.016097,242.005366,124.001101,0.170797,0.51239,14.0,0.05785,5770.0,23.842447,3.261435,0.013477,1.814405,27.0,3508.976859,171.0,6989.164853,-5557.600074,18.24256,13.24256,490.3923290197619
../data/bbb.json,../data/hd_fs/trace0123.json,ABR_A2C.py,25000.0,645.764217,2.771183,1188230.0,5099.078436,699.085147,233.028382,101.077009,0.144585,0.433754,20.0,0.085826,5770.0,24.760932,3.261435,0.013996,2.048259,36.0,2162.633949,162.0,6580.334197,-4990.703625,12.961251,7.961251,509.2847099644762
../data/bbb.json,../data/hd_fs/trace0858.json,ABR_A2C.py,25000.0,645.764217,2.663699,1188230.0,4901.304036,727.294201,242.4314,129.053319,0.177443,0.532329,13.0,0.053623,5770.0,23.800547,3.261435,0.013453,1.776483,23.0,7015.565258,175.0,23026.920125,-19537.13647,17.534721,12.534721,489.53034547400006
../data/bbb.json,../data/hd_fs/trace0469.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.595015,598.053054,199.351018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1169.50519,141.0,13181.850412,-9050.399557,597.0,250.0,22.959501500000002
../data/bbb.json,../data/hd_fs/trace0066.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.686464,597.814942,199.271647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1539.115251,141.0,16058.92655,-10992.823607,597.0,75.0,22.9686464
../data/bbb.json,../data/hd_fs/trace0321.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.715023,597.740618,199.246873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1685.475944,146.0,15821.215567,-11223.498605,597.0,175.0,22.9715023
../data/bbb.json,../data/hd_fs/trace0725.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.734102,597.690977,199.230326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1363.860129,131.0,17304.358294,-10987.334889,597.0,75.0,22.973410200000004
../data/bbb.json,../data/hd_fs/trace0637.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.450718,598.429157,199.476386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1188.111492,145.0,13628.185615,-9662.207097,597.0,275.0,22.9450718
../data/bbb.json,../data/hd_fs/trace0266.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.697806,597.785423,199.261808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1202.679452,144.0,26232.914095,-18750.479491,597.0,175.0,22.969780600000004
../data/bbb.json,../data/hd_fs/trace0996.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.542113,598.190885,199.396962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1431.455118,146.0,17372.15055,-12433.829869,597.0,175.0,22.9542113
../data/bbb.json,../data/hd_fs/trace0358.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.690785,597.803696,199.267899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2128.66258,147.0,25439.751514,-18338.796368,597.0,170.0,22.969078500000002
../data/bbb.json,../data/hd_fs/trace0037.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.740759,597.673658,199.224553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2208.29,143.0,17662.718547,-12142.99395,597.0,210.0,22.974075900000003
../data/bbb.json,../data/hd_fs/trace0968.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.742233,597.669824,199.223275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1690.967237,141.0,12372.091416,-8323.635137,597.0,115.0,22.974223300000002
../data/bbb.json,../data/hd_fs/trace0839.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.728721,597.704977,199.234992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1421.053973,135.0,23004.390349,-15232.658065,597.0,75.0,22.972872100000004
../data/bbb.json,../data/hd_fs/trace0555.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.833809,597.431686,199.143895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2187.403174,134.0,16250.307487,-10290.643435,597.0,175.0,22.9833809
../data/bbb.json,../data/hd_fs/trace0362.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.817233,597.474777,199.158259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,2262.022302,137.0,20158.005616,-13250.825298,597.0,130.0,22.9817233
../data/bbb.json,../data/hd_fs/trace0788.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.7715,597.593696,199.197899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1692.658807,135.0,22402.083831,-14735.57481,597.0,115.0,22.97715
../data/bbb.json,../data/hd_fs/trace0409.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.807072,597.501194,199.167065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1977.786535,132.0,24911.009362,-15948.077397,597.0,75.0,22.9807072
../data/bbb.json,../data/hd_fs/trace0975.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.816963,597.475478,199.158493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1993.609553,136.0,13099.977932,-8373.703063,597.0,110.0,22.9816963
../data/bbb.json,../data/hd_fs/trace0828.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.697806,597.785423,199.261808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1010.423856,146.0,15991.434955,-11526.300318,6.785423,175.0,22.969780600000004
../data/bbb.json,../data/hd_fs/trace0892.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.802438,597.513244,199.171081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1893.129046,131.0,23136.903907,-14667.145281,597.0,75.0,22.9802438
../data/bbb.json,../data/hd_fs/trace0240.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.826579,597.450481,199.15016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2068.851665,136.0,12299.354599,-7800.219305,597.0,115.0,22.982657900000003
../data/bbb.json,../data/hd_fs/trace0587.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.769046,597.600079,199.200026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1859.845338,140.0,14839.1796,-9947.546032,597.0,150.0,22.9769046
../data/bbb.json,../data/hd_fs/trace0934.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.813099,597.485525,199.161842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1842.4984,133.0,19839.213011,-12721.479467,597.0,75.0,22.9813099
../data/bbb.json,../data/hd_fs/trace0562.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.792436,597.53925,199.17975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1674.292424,130.0,19495.835718,-12225.286659,597.0,75.0,22.979243600000004
../data/bbb.json,../data/hd_fs/trace0257.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.775013,597.584561,199.194854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1914.036946,139.0,15660.819602,-10423.867398,597.0,190.0,22.9775013
../data/bbb.json,../data/hd_fs/trace0969.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.80596,597.504085,199.168028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1382.231372,144.0,25862.560798,-18432.162934,597.0,175.0,22.980596000000002
../data/bbb.json,../data/hd_fs/trace0595.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.835555,597.427147,199.142382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2079.633306,132.0,16686.319893,-10431.00216,597.0,90.0,22.9835555
../data/bbb.json,../data/hd_fs/trace0396.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.76802,597.602748,199.200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1667.674596,134.0,24320.592155,-15920.344316,597.0,170.0,22.976802000000003
../data/bbb.json,../data/hd_fs/trace0282.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.702061,597.774349,199.258116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1978.441626,148.0,15129.082101,-10809.000352,597.0,170.0,22.9702061
../data/bbb.json,../data/hd_fs/trace0767.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.592222,598.060329,199.353443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1420.371226,140.0,15980.93843,-10883.585097,597.0,175.0,22.9592222
../data/bbb.json,../data/hd_fs/trace0382.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.765185,597.61012,199.203373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1635.463481,139.0,13840.122613,-9228.710595,597.0,105.0,22.9765185
../data/bbb.json,../data/hd_fs/trace0497.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.779349,597.573283,199.191094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1752.144346,135.0,26522.903986,-17526.297698,597.0,170.0,22.9779349
../data/bbb.json,../data/hd_fs/trace0654.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.811102,597.490717,199.163572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1790.965791,129.0,19743.675719,-12239.179435,597.0,75.0,22.981110200000003
../data/bbb.json,../data/hd_fs/trace0317.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.721403,597.724019,199.24134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1392.805977,133.0,15459.819924,-9927.392229,597.0,75.0,22.972140300000003
../data/bbb.json,../data/hd_fs/trace0415.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.702308,597.773707,199.257902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1318.20079,133.0,25582.90691,-16751.735191,597.0,175.0,22.9702308
../data/bbb.json,../data/hd_fs/trace0647.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.801589,597.51545,199.171817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1159.112177,142.0,13707.956738,-9503.129166,195.51545,95.0,22.980158900000003
../data/bbb.json,../data/hd_fs/trace0547.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.779879,597.571905,199.190635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2075.310691,143.0,15316.906258,-10485.734883,597.0,175.0,22.977987900000002
../data/bbb.json,../data/hd_fs/trace0375.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.834322,597.430352,199.143451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2350.094221,136.0,20869.581584,-13598.774008,597.0,75.0,22.9834322
../data/bbb.json,../data/hd_fs/trace0998.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.727083,597.709238,199.236413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1596.091116,144.0,16231.459675,-11369.400368,597.0,110.0,22.9727083
../data/bbb.json,../data/hd_fs/trace0007.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.667249,597.864957,199.288319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1346.534414,138.0,24511.474356,-16675.714123,597.0,170.0,22.966724900000003
../data/bbb.json,../data/hd_fs/trace0258.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.841641,597.411329,199.13711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2347.804633,141.0,10395.602208,-6727.045693,597.0,75.0,22.9841641
../data/bbb.json,../data/hd_fs/trace0016.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.74495,597.662756,199.220919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1523.574158,140.0,15848.888465,-10759.985273,597.0,175.0,22.974495
../data/bbb.json,../data/hd_fs/trace0797.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.756562,597.63255,199.21085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2107.730419,143.0,15777.911585,-10809.677695,597.0,75.0,22.975656200000003
../data/bbb.json,../data/hd_fs/trace0438.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.717478,597.73423,199.244743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1314.851565,131.0,13874.865975,-8734.91105,597.0,95.0,22.971747800000003
../data/bbb.json,../data/hd_fs/trace0422.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.573066,598.110234,199.370078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1584.000678,143.0,13923.646495,-9615.966725,597.0,325.0,22.957306600000003
../data/bbb.json,../data/hd_fs/trace0710.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.830505,597.440275,199.146758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2461.177104,143.0,15273.05321,-10346.878123,597.0,150.0,22.9830505
../data/bbb.json,../data/hd_fs/trace0979.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.781583,597.567474,199.189158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,2398.663162,145.0,27744.344923,-19675.761951,597.0,170.0,22.978158300000004
../data/bbb.json,../data/hd_fs/trace0033.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.464122,598.394202,199.464734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1868.888313,146.0,27120.988905,-19507.485797,597.0,255.0,22.9464122
../data/bbb.json,../data/hd_fs/trace0531.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.668789,597.860949,199.286983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2101.217641,149.0,20907.669452,-15213.550929,597.0,175.0,22.9668789
../data/bbb.json,../data/hd_fs/trace0309.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.826498,597.45069,199.15023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1897.348499,126.0,19439.417439,-11680.593462,597.0,75.0,22.9826498
../data/bbb.json,../data/hd_fs/trace0689.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.703534,597.770517,199.256839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1662.511964,140.0,31680.700343,-21913.496738,597.0,75.0,22.9703534
../data/bbb.json,../data/hd_fs/trace0550.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.767132,597.605056,199.201685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2509.002039,146.0,23613.957165,-16753.382021,597.0,75.0,22.976713200000003
../data/bbb.json,../data/hd_fs/trace0685.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.57358,598.108894,199.369631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1197.292471,140.0,15401.992215,-10539.575489,597.0,130.0,22.957358
../data/bbb.json,../data/hd_fs/trace0691.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.675394,597.843755,199.281252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1473.213866,143.0,14956.54301,-10392.721656,597.0,75.0,22.967539400000003
../data/bbb.json,../data/hd_fs/trace0776.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.824461,597.455986,199.151995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2043.341482,136.0,14607.44762,-9393.564164,597.0,75.0,22.982446100000004
../data/bbb.json,../data/hd_fs/trace0089.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.741682,597.671256,199.223752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1430.955712,135.0,17857.023888,-11719.93947,597.0,175.0,22.9741682
../data/bbb.json,../data/hd_fs/trace0992.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.860126,597.363284,199.121095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2322.340912,132.0,16393.100476,-10154.620013,597.0,75.0,22.986012600000002
../data/bbb.json,../data/hd_fs/trace0405.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.706674,597.762345,199.254115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1198.045994,130.0,16600.646046,-10487.963931,597.0,150.0,22.9706674
../data/bbb.json,../data/hd_fs/trace0582.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.825771,597.452582,199.150861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2088.20865,135.0,15974.406415,-10227.210713,597.0,160.0,22.9825771
../data/bbb.json,../data/hd_fs/trace0630.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.780011,597.571562,199.190521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1537.057182,132.0,18225.54224,-11638.0091,597.0,205.0,22.9780011
../data/bbb.json,../data/hd_fs/trace0088.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.67744,597.83843,199.279477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1843.289305,144.0,17740.998928,-12399.82941,597.0,175.0,22.967744
../data/bbb.json,../data/hd_fs/trace0346.json,ABR_DDPG.py,25000.0,0.0,0.0,45770.0,229.803383,597.510786,199.170262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2143.543567,139.0,14228.578268,-9350.016711,597.0,110.0,22.9803383
